Lymphoma	528	Brentuximab vedotin and ICE Therapy
Lymphoma	307.1	Cyclophosphamide, DOXOrubicin, vinCRIStine and prednisoLONE (CHOP) Therapy– 21 days
Lymphoma	599	RiTUXimab (S/C 1400mg) Maintenance Therapy-84 day
Lymphoma	600	RiTUXimab (S/C 1400mg) Maintenance Therapy-56 day
Lymphoma	664	riTUXimab, Methotrexate, Procarbazine and vinCRIStine (R-MPV) – 14 Days Induction Therapyi
Lymphoma	666	High Dose Cytarabine Consolidation Therapy (post RMPV) - 28 day Therapy
Lymphoma	667	riTUXimab S/C, Cyclophosphamide, DOXOrubicin, VinCRIStine and Prednisolone (R-CHOP) Therapy– 21 Days
Lymphoma	672	Dose Adjusted R (S/C)-EPOCH Therapy
Lymphoma	685	Polatuzumab Vedotin, Bendamustine and riTUXimab Therapy
Lymphoma	708	Zanubrutinib Therapy
Lymphoma	737	(*riTUXimab)-Gemcitabine Cyclophosphamide vinCRIStine and PrednisoLONE (*R)-GCVP) Therapy–21 days
Lymphoma	801	Brentuximab vedotin and Cyclophosphamide, DOXOrubicin and prednisoLONE (CHP) Therapy
Myeloma	218	Lenalidomide 25mg and Dexamethasone Therapy - 28 day
Myeloma	245	Pomalidomide and Dexamethasone
Myeloma	270	Bortezomib and Dexamethasone Therapy
Myeloma	273	Cyclophosphamide, Bortezomib and Dexamethasone (CyBorD) 21-Day Therapy
Myeloma	274	Bortezomib + Dexamethasone +Thalidomide (VTD)Induction Therapy
Myeloma	275	Bortezomib , Melphalan and Prednisolone
Myeloma	299	Modified CyBorD/ Bortezomib, Cylophosphamide and Dexamethasone –Weekly Therapy
Myeloma	405	Carfilzomib (27mg/m2 twice weekly), Lenalidomide and Dexamethasone (KRd) Therapy - 28 day
Myeloma	416	Bortezomib, Lenalidomide and Dexamethasone (RVD) Therapy- 21 day
Myeloma	426	Daratumumab Monotherapy
Myeloma	435	Bortezomib Maintenance Therapy- 14 day
Myeloma	454	High Dose Melphalan Conditioning Therapy for Autologous Stem Cell Transplant
Myeloma	516	Ixazomib, Lenalidomide and Dexamethasone Therapy - 28 day
Myeloma	598	Carfilzomib (56mg/m2 once weekly) Lenalidomide and Dexamethasone (KRd) Therapy - 28 day
Myeloma	560	Daratumumab (IV), bortezomib and dexamethasone therapy
Myeloma	566	Carfilzomib and Dexamethasone (Kd) Therapy - 28 day
Myeloma	609	Daratumumab (SC 1800mg), Bortezomib and Dexamethasone Therapy
Myeloma	604	Daratumumab SC Monotherapy
Myeloma	595	Carfilzomib (20/70mg/m2 Once weekly) Dexamethasone (Kd) therapy - 28 day
Myeloma	601	Pomalidomide, Bortezomib and Dexamethasone (PVD) Therapy
Myeloma	643	Bortezomib, Lenalidomide and Dexamethasone (RVD) Therapy - 28 day
Myeloma	695	Daratumumab (SC 1800mg), Bortezomib (weekly) and Dexamethasone Therapy
Myeloma	703	Daratumumab (SC), Bortezomib, Thalidomide and Dexamethasone Induction Therapy
Myeloma	755	Daratumumab (SC), Bortezomib, Thalidomide and Dexamethasone Consolidation Therapy
Myeloma	752	Daratumumab (SC), Bortezomib, Thalidomide and Dexamethasone Induction Therapy
Myeloma	756	Daratumumab (SC), Bortezomib, Thalidomide and Dexamethasone Consolidation Therapy
Myeloma	780	Bortezomib,Lenalidomide and Dexamethasone (RVD Lite) Induction Therapy
Myeloma	781	Bortezomib and Lenalidomide RVD lite consoldiation therapy
Myeloma	782	Lenalidomide RVD lite Maintenance Therapy
Neuroendocrine	320	Everolimus Monotherapy
Neuroendocrine	327	Sunitnib 37.5mg Therapy
Neuro-oncology	334	Temozolomide with RT and Adjuvant Therapy
Neuro-oncology	342	Temozolomide Recurrent Therapy
Neuro-oncology	379	Procarbazine Lomustine and VinCRIStine (PCV) Therapy
Neuro-oncology	461	Temozolomide with Radiotherapy (RT) and Adjuvant Therapy-Patients greater than 65 years
Neuro-oncology	658	Procarbazine, Lomustine and VinCRIStine (PCV) Therapy – 56 days
Neuro-oncology	742	Lomustine and Bevacizumab 5mg/kg Therapy
Paediatric Oncology	P00548	Dinutuximab beta and Isotretinoin Therapy
Paediatric Oncology	P00567	Blinatumomab Paediatric Therapy
Paediatric Oncology	P00707	Blinatumomab for Relapsed Paediatric ALL: Consolidation Therapy
Paediatric Oncology	P00748	Tisagenlecleucel
Sarcoma	100	Mifamurtide
Sarcoma	205	Pegylated Liposomal DOXOrubicin 50mg/m2 (CAELYX) ® 28 days
Sarcoma	325	Sunitnib 50mg Therapy
Sarcoma	335	Imatinib Therapy-GIST
Sarcoma	374	Trabectedin Monotherapy
Sarcoma	391	DOXOrubicin (60) and Ifosfamide Therapy
Sarcoma	392	DOXOrubicin (75) and Ifosfamide Therapy
Sarcoma	420	DOXOrubicin (25mg/m2/day) and CISplatin (100mg/m2) Therapy - 21 day cycle
Sarcoma	445	Pazopanib Therapy
Sarcoma	462	Pegylated Liposomal DOXOrubicin 20mg/m2 (CAELYX) ® 21 days
Sarcoma	463	(MAP) Methotrexate (12000mg/m2) DOXOrubicin (37.5mg/m2/day) and CISplatin (60mg/m2) Therapy
Sarcoma	500	DOXOrubicin 75mg/m2 Monotherapy
Sarcoma	501	Gemcitabine and DOCEtaxel Therapyi - 21 day
Sarcoma	511	Dacarbazine (1.2 g/m2) Therapy – 21 day
Sarcoma	554	VinBLAStine and Methotrexate Therapy
Sarcoma	596	Ifosfamide Etoposide (IE) Therapy
Sarcoma	675	Etoposide and ifosfamide - vinCRIStine, DOXOrubicin and cyclophosphamide (IE-VAC) Therapy – Two Weekly Intervals
Sarcoma	679	Infusional Ifosfamide Therapy
Sarcoma	719	SUNitinib 50mg Therapy (21 days)
Sarcoma	747	Etoposide and ifosfamide - vinCRIStine, DOXOrubicin and cyclophosphamide (IE-VAC) Therapy – Two Weekly Intervals
Skin/Melanoma	102	Vemurafenib Monotherapy
Skin/Melanoma	105	Ipilimumab Monotherapy
Skin/Melanoma	236	Vismodegib Monotherapy
Skin/Melanoma	237	Dabrafenib Monotherapy
Skin/Melanoma	373	Cobimetinib and Vemurafenib Therapy
Skin/Melanoma	415	Trametinib and Dabrafenib Therapy
Skin/Melanoma	431	Nivolumab 1mg/kg Ipilimumab 3mg/kg Therapy
Skin/Melanoma	455	Pembrolizumab 200mg Monotherapy
Skin/Melanoma	464	Dacarbazine Therapy
Skin/Melanoma	483	Nivolumab Monotherapy 240mg-14 day
Skin/Melanoma	484	Nivolumab Monotherapy 480mg-28day
Skin/Melanoma	535	Avelumab Monotherapy
Skin/Melanoma	551	Nivolumab 3mg Ipilimumab 1mg Therapy
Skin/Melanoma	558	Pembrolizumab 400mg Monotherapy
Skin/Melanoma	563	Encorafenib and Binimetinib Therapy
Lymphoma and Myeloma	438	Cyclophosphamide 2000mg/m2 For Stem Cell Mobilisation
Leukaemia	296	Ibrutinib Therapy (CLL/ Waldenstrom's Macroglobulinaemia)
Leukaemia	363	FLAG Therapy
Leukaemia	656	Acalabrutinib Monotherapy
Leukaemia	661	Midostaurin Maintenance Therapy
Leukaemia	682	Midostaurin (DAUNOrubicin and Cytarabine) Induction Therapy
Leukaemia	683	Midostaurin and Intermediate Dose Cytarabine Consolidation Therapy
Leukaemia	788	Fedratinib Therapy
Leukaemia/BMT, Lymphoma	531	Cladribine 5 day and riTUXimab Therapy
Leukaemia/BMT, Lymphoma	534	Cladribine Weekly and riTUXimab Therapy
Lymphoma, Myeloma	536	Plerixafor and G-CSF Therapy
Lymphoma, Myeloma	795	Cyclophosphamide 1500mg/m2 For Stem Cell Mobilisation
Lymphoma	234	Brentuximab vedotin Monotherapy
Lymphoma	751	(R*)-ICE ((riTUXimab*), Ifosfamide, CARBOplatin and Etoposide) Therapy - Outpatient
Genitourinary/Gynaecology	300	Bleomycin, Etoposide and CISplatin (BEP)Therapy
Genitourinary/Gynaecology	301	Etoposide and CISplatin 20mg/m2 (EP) Therapy
Head and Neck	455	Pembrolizumab 200mg Monotherapy
Lymphoma (CAR-T on website)	606	Fludarabine & Cyclophosphamide Lymphodepletion for Tisagenlecleucel (Kymriah®) DLBCL
Lymphoma (CAR-T on website)	608	Fludarabine & Cyclophosphamide Lymphodepletion for Axicabtagene ciloleucel (Yescarta®)
Leukaemia (CAR-T on website)	607	Fludarabine & Cyclophosphamide Lymphodepletion for Tisagenlecleucel (Kymriah®) B-cell ALL
Leukaemia (CAR-T on website)	686	Tisagenlecleucel (Kymriah®) (CAR-T) B-ALL
Transplant	611	Fludarabine/Melphalan/Alemtuzumab-RIC-SIB
Transplant	625	Fludarabine/Melphalan/Alemtuzumab-RIC-MUD
Transplant	629	Cyclophosphamide/Total Body Irradiation (TBI)–MAC–Mismatched Unrelated Donor
Transplant	630	Cyclophosphamide/Total Body Irradiation (TBI)–MAC–Mismatched Sibling Donor
Transplant	631	Cyclophosphamide/Total Body Irradiation (TBI)–MAC–MUD
Transplant	635	Fludarabine/Busulfan/ATG Grafalon® – RIC – MUD
Transplant	636	Fludarabine/Busulfan/ATG Grafalon® – RIC –SIB
Transplant	637	Cyclophosphamide/Total Body Irradiation (TBI)–MAC–SIB
Transplant	638	Carmustine/Etoposide/Cytarabine/Melphalan/Alemtuzumab RIC-SIB/MUD
Transplant	639	Busulfan/Cyclophosphamide MAC-MUD
Transplant	641	Busulfan/Cyclophosphamide MAC-SIB
Transplant	662	Busulfan/Cyclophosphamide/ATG Grafalon® – MAC –Mismatched Sibling Donor
Transplant	663	Busulfan/Cyclophosphamide/ATG Grafalon® – MAC –Mismatched Unrelated Donor
Lymphoma (CAR-T)	687	Tisagenlecleucel (Kymriah®) (CAR-T) DLBCL
Lymphoma (CAR-T)	717	Axicabtagene ciloleucel (Yescarta®) (CAR-T) DLBCL and PMBCL
Breast, Genitourinary, supportive care	723	Zoledronic Acid Therapy-28 days
Breast, Genitourinary, supportive care	724	Zoledronic Acid Therapy-3 monthly
Breast, Genitourinary, supportive care	725	Zoledronic Acid Therapy-6 monthly
Breast, Genitourinary, supportive care	741	Denosumab 120mg Therapy
Tumour Agnostic	758	Larotrectinib Monotherapy - Adult
Tumour Agnostic	P00760	Larotrectinib Monotherapy - Paediatric
